"tag","day","rate"
"other",3,13
"other",3,17
"other",3,0
"other",3,20
"other",3,0
"pos",3,8
"other",3,4
"other",3,0
"other",3,2
"neg",3,29
"neg",3,39
"pos",3,5
"other",3,13
"other",3,72
"other",3,6
"other",3,12
"other",3,47
"other",3,29
"other",3,32
"other",3,15
"other",3,2
"neg",3,4
"other",3,8
"pos",3,2
"other",3,21
"other",3,4
"neg",3,2
"poor",3,9
"other",3,2
"other",3,20
"poor",3,7
"pos",3,22
"other",3,3
"pos",3,2
"pos",3,29
"other",4,40
"other",4,27
"poor",4,53
"other",4,66
"other",4,1
"other",4,4
"other",4,3
"pos",4,0
"poor",4,33
"poor",4,5
"pos",4,2
"neg",4,11
"pos",4,6
"pos",4,34
"poor",4,9
"other",4,3
"other",4,25
"other",4,9
"pos",4,5
"other",4,31
"other",4,10
"other",4,35
"other",4,49
"other",4,7
"pos",4,3
"poor",4,15
"other",4,47
"other",4,25
"other",4,27
"other",4,100
"pos",4,5
"other",4,58
"other",4,2
"other",4,6
"other",4,7
"other",4,18
"other",4,45
"other",4,6
"other",4,1
"other",4,27
"pos",4,67
"other",4,10
"pos",4,17
"other",4,4
"other",4,0
"pos",5,7
"other",5,7
"other",5,8
"other",5,24
"other",5,28
"neg",5,-40
"poor",5,0
"other",5,0
"other",5,3
"poor",5,1
"other",5,30
"other",5,-50
"other",5,9
"other",5,10
"other",5,19
"other",5,0
"other",5,-20
"other",5,0
"other",5,11
"other",5,35
"other",5,-30
"other",5,9
"pos",5,13
"pos",5,4
"other",5,51
"pos",5,7
"other",5,11
"other",5,13
"pos",5,20
"poor",5,13
"other",5,9
"other",5,7
"pos",5,9
"pos",5,1
"pos",5,23
"pos",5,2
"other",5,3
"pos",5,16
"other",6,10
"pos",6,0
"other",6,0
"pos",6,36
"other",6,18
"other",6,27
"pos",6,3
"other",6,31
"pos",6,3
"other",6,27
"other",6,6
"other",6,17
"other",6,29
"other",6,7
"neg",6,85
"other",6,1
"other",6,25
"neg",6,7
"other",6,5
"other",6,16
"neg",6,8
"pos",6,42
"other",6,1
"neg",6,0
"pos",6,5
"poor",6,38
"neg",6,100
"pos",7,13
"other",7,38
"pos",7,6
"other",7,2
"poor",7,8
"other",7,3
"other",7,15
"other",7,85
"other",7,5
"neg",7,6
"other",7,7
"poor",7,12
"other",7,17
"neg",7,0
"poor",7,0
"other",7,10
"pos",7,1
"other",7,100
"other",7,4
"other",7,68
"other",7,14
"other",7,-10
"poor",7,1
"other",7,8
"other",7,11
"other",7,17
"neg",7,9
"pos",7,8
"other",8,9
"pos",8,0
"poor",8,0
"other",8,23
"other",8,5
"other",8,2
"other",8,10
"other",8,61
"pos",8,13
"other",8,21
"other",8,24
"other",8,4
"neg",8,0
"other",8,100
"other",8,8
"pos",8,12
"pos",8,7
"other",8,23
"other",8,11
"other",8,6
"other",8,8
"other",8,19
"other",8,0
"other",8,2
"pos",8,26
"other",9,0
"other",9,6
"other",9,14
"other",9,34
"other",9,12
"other",9,0
"pos",9,9
"other",9,4
"other",9,0
"pos",9,1
"other",9,4
"other",9,0
"other",9,0
"other",9,34
"other",9,30
"poor",9,0
"poor",9,0
"other",9,20
"poor",9,6
"other",9,25
"other",9,0
"other",9,0
"other",9,4
"other",9,53
"other",9,4
"pos",9,2
"other",9,0
"pos",9,1
"other",9,11
"poor",9,4
"other",9,4
"other",9,21
"other",9,0
"other",9,4
"other",9,13
"pos",9,5
"other",9,0
"pos",9,32
"other",9,12
"other",9,1
"pos",9,0
"other",9,3
"pos",9,34
"other",9,1
"pos",9,4
"pos",9,8
"other",9,4
"pos",9,0
"other",9,7
"other",9,3
"pos",9,24
"other",9,20
"other",9,0
"other",9,2
"other",9,1
"other",9,32
"other",9,0
"poor",9,14
"poor",9,13
"other",9,80
"pos",9,8
"pos",10,45
"neg",10,35
"other",10,22
"other",10,12
"other",10,13
"pos",10,21
"other",10,1
"other",10,0
"pos",10,4
"other",10,2
"other",10,0
"other",10,0
"poor",10,0
"other",10,6
"other",10,1
"other",10,0
"pos",10,5
"other",10,7
"pos",10,3
"pos",10,12
"other",10,-10
"other",10,3
"other",10,4
"other",10,0
"other",10,3
"other",10,33
"pos",10,6
"other",10,3
"other",10,1
"other",10,3
"other",10,0
"poor",10,30
"other",10,14
"poor",10,3
"pos",10,6
"pos",10,3
"other",10,30
"poor",10,19
"other",10,0
"other",10,6
"other",10,6
"other",10,4
"other",10,2
"other",10,15
"other",10,23
"other",10,0
"other",10,59
"poor",10,3
"other",10,87
"other",10,6
"other",10,5
"other",10,3
"other",10,19
"other",10,29
"other",10,4
"other",10,45
"other",10,7
"pos",10,8
"pos",10,1
"pos",10,9
"other",10,13
"other",10,9
"other",10,6
"other",10,31
"other",10,5
"other",10,6
"other",10,11
"other",10,48
"pos",10,14
"other",10,8
"other",10,7
"other",10,41
"other",10,6
"other",11,14
"other",11,30
"other",11,2
"other",11,1
"pos",11,24
"poor",11,48
"other",11,32
"other",11,9
"other",11,3
"other",11,1
"other",11,18
"other",11,7
"other",11,0
"other",11,0
"pos",11,6
"other",11,5
"neg",11,25
"other",11,21
"other",11,10
"other",11,100
"other",11,0
"other",11,13
"other",11,57
"other",11,4
"other",11,-30
"pos",11,1
"other",11,2
"other",11,-10
"other",11,5
"other",11,13
"pos",11,7
"other",11,19
"other",11,3
"other",11,21
"pos",11,1
"other",11,3
"other",11,0
"other",11,58
"other",11,70
"pos",11,0
"other",11,12
"other",12,6
"other",12,30
"pos",12,4
"other",12,8
"other",12,0
"pos",12,18
"poor",12,3
"other",12,7
"neg",12,56
"other",12,0
"other",12,5
"other",12,2
"other",12,12
"other",12,0
"other",12,22
"other",12,14
"other",12,25
"pos",12,8
"other",12,0
"other",12,38
"other",12,0
"other",12,0
"other",12,0
"poor",12,8
"other",12,29
"other",12,6
"other",12,11
"other",12,2
"other",12,17
"other",12,5
"other",12,8
"other",12,6
"other",12,1
"neg",12,8
"other",12,4
"pos",12,52
"other",13,3
"other",13,14
"other",13,35
"poor",13,8
"other",13,8
"other",13,6
"other",13,8
"other",13,26
"other",13,13
"neg",13,98
"other",13,1
"neg",13,0
"other",13,2
"neg",13,6
"neg",13,5
"neg",13,4
"neg",13,2
"neg",13,21
"pos",13,6
"neg",13,19
"neg",13,0
"pos",13,3
"neg",13,11
"other",13,6
"other",13,19
"other",13,6
"other",13,3
"other",13,2
"other",13,9
"neg",13,12
"neg",13,0
"other",13,11
"neg",13,4
"neg",13,1
"other",13,7
"pos",13,6
"neg",13,4
"neg",13,19
"neg",13,2
"other",13,3
"other",13,2
"other",13,15
"other",13,17
"other",14,4
"neg",14,4
"pos",14,16
"other",14,1
"other",14,2
"neg",14,-20
"other",14,0
"other",14,42
"other",14,2
"other",14,0
"poor",14,98
"other",14,16
"other",14,9
"other",14,15
"pos",14,7
"other",14,0
"neg",14,26
"other",14,3
"pos",14,5
"other",14,94
"other",14,12
"other",14,34
"pos",14,4
"neg",14,10
"other",14,4
"poor",14,3
"other",14,6
"other",14,4
"other",14,2
"pos",14,13
"pos",14,98
"pos",14,7
"neg",14,0
"other",14,8
"other",14,0
"other",14,82
"neg",14,-10
"pos",14,4
"other",14,35
"poor",14,12
"neg",14,10
"other",14,24
"other",14,1
"other",14,5
"neg",14,16
"other",14,14
"other",14,2
"other",14,2
"poor",15,22
"poor",15,9
"other",15,16
"pos",15,19
"neg",15,0
"neg",15,-10
"poor",15,14
"poor",15,22
"other",15,6
"neg",15,29
"other",15,0
"poor",15,10
"other",15,7
"other",15,41
"pos",15,8
"other",15,-10
"other",15,0
"other",15,5
"neg",15,53
"other",15,15
"neg",15,0
"other",15,0
"other",15,3
"other",15,14
"poor",15,6
"other",15,29
"pos",15,3
"neg",15,100
"other",15,8
"pos",15,6
"other",15,0
"other",15,5
"neg",15,5
"neg",15,0
"neg",15,6
"neg",15,100
"other",15,11
"other",15,6
"other",16,23
"other",16,0
"other",16,6
"poor",16,13
"other",16,42
"poor",16,2
"other",16,40
"neg",16,0
"other",16,18
"poor",16,7
"poor",16,8
"neg",16,7
"poor",16,20
"poor",16,9
"other",16,10
"other",16,3
"other",16,13
"other",16,0
"neg",16,0
"pos",16,0
"neg",16,4
"other",16,3
"other",16,1
"neg",16,7
"other",16,13
"other",16,3
"other",16,3
"other",16,14
"other",16,0
"other",16,22
"other",16,43
"pos",16,8
"pos",16,4
"pos",16,4
"poor",17,0
"pos",17,3
"pos",17,1
"other",17,15
"pos",17,11
"pos",17,27
"pos",17,5
"other",17,0
"poor",17,2
"other",17,0
"pos",17,7
"other",17,7
"other",17,5
"other",17,57
"other",17,0
"pos",17,5
"other",18,21
"other",18,3
"pos",18,0
"other",18,13
"other",18,10
"other",18,12
"poor",18,5
"other",18,0
"other",18,3
"other",18,-50
"other",18,9
"pos",18,12
"other",19,17
"pos",19,6
"poor",19,0
"other",19,2
"other",19,94
"pos",19,5
"other",19,-20
"other",19,1
"other",20,-50
"other",21,9
"other",21,1
"poor",21,2
"other",21,4
"poor",22,3
"pos",22,9
"pos",22,15
"other",22,1
"other",22,0
"other",23,11
"other",23,9
"pos",23,1
"pos",23,11
"other",23,6
"other",23,0
"other",23,25
"other",24,53
"pos",24,6
"other",24,3
"neg",24,29
"other",24,1
"poor",25,0
"pos",25,19
"neg",26,-10
"other",26,17
"other",27,7
"pos",27,5
"other",27,21
"other",27,9
"pos",28,7
"pos",29,3
"other",30,6
"pos",30,0
"pos",30,4
"other",32,25
"other",33,27
"other",34,0
"pos",35,3
"other",35,4
"other",35,0
"neg",39,35
"other",39,10
"neg",40,0
"other",40,6
"other",43,14
"other",44,6
"other",46,1
"other",46,46
"other",47,9
"other",47,22
"other",47,16
"other",47,4
"other",47,0
"other",48,4
"other",50,64
"other",50,10
"other",51,8
"other",51,18
"other",52,2
"other",59,1
"other",61,11
"other",63,-10
"other",67,11
"other",69,46
"other",69,12
"poor",71,3
"pos",72,2
"other",73,9
"other",84,27
"other",97,26
"other",101,13
"other",108,28
"other",113,5
"other",113,0
"pos",117,0
"poor",119,8
"poor",120,35
